Power_On_Hours,Wear_Leveling_Count,Temperature,Reallocated_Sector_Ct,Media_Errors,Host_Writes,Write_Amplification,Bad_Block_Count,days_to_failure,health_status
26030,52,39.89481526263716,5,7,264605,2.815202167583931,0,1751,Healthy
9865,16,28.616437872981322,0,0,111640,1.9182306888036296,9,2953,Healthy
2589,8,27.220715917706638,0,6,52613,1.3824663558856116,5,3409,Healthy
34707,65,41.826332727322175,14,1,331293,2.753844620949256,15,1171,Degrading
12745,25,28.356931939702854,0,3,121408,1.9985412871402006,0,2800,Healthy
49336,94,38.23561426302402,98,20,469090,3.6843934182374416,25,126,Critical
22663,44,31.7678189233278,0,0,207350,2.2905478402207344,1,2129,Healthy
44157,89,40.82025846998889,52,13,443528,3.405974428535119,17,374,Critical
13417,23,30.598687824535208,7,0,128502,1.8876466047229168,1,2708,Healthy
26258,50,46.06844837129452,0,0,254023,2.5139239356703924,7,1785,Healthy
38408,74,39.52784623543643,12,8,387424,3.1902355786462273,6,899,Degrading
44261,82,36.523330919738115,39,14,430579,3.152637994147281,29,558,Degrading
23423,46,31.643622709904662,5,3,239822,2.156581403998066,8,1978,Healthy
6237,13,30.01230116140891,10,7,47132,1.31409202556373,0,3248,Healthy
37752,76,37.874528452121496,20,4,389967,2.8651094540523725,4,737,Degrading
44938,94,50.338727520350695,45,9,449913,3.7404210888011433,12,384,Critical
39763,77,32.87362119534057,42,0,389676,3.179524568064525,19,811,Degrading
48114,100,39.347058859906845,101,18,494161,3.4197267077402738,39,31,Critical
6167,11,30.603929393967498,7,0,49763,1.2542094237359844,0,3254,Healthy
6337,13,28.86491290723086,0,0,56336,1.8849242052116508,1,3245,Healthy
24409,45,36.274376502334654,0,0,236444,2.303002415761198,6,1854,Healthy
10888,19,34.693385512777134,0,0,96027,1.7667044641133487,0,2787,Healthy
13982,28,31.056684340834714,3,0,152229,2.042165761229656,0,2537,Healthy
47857,96,37.492412823298274,82,14,477802,3.5234982681654676,32,168,Critical
13357,25,37.50556099884518,0,2,133411,1.8079796963544983,0,2656,Healthy
36989,71,39.49565004686223,9,4,357089,2.690051792589903,6,947,Degrading
9512,17,33.8082939838214,0,6,83892,1.8871746452449394,0,2984,Healthy
46572,96,41.785181859425784,69,11,479392,3.2605653638679937,24,214,Critical
29380,62,34.57407460257925,3,0,287983,2.927832450622491,11,1443,Healthy
42604,82,31.074217446176217,26,9,424959,3.038562766339455,12,637,Degrading
29886,58,33.41726678236122,4,0,304451,2.819115320775391,2,1444,Degrading
26526,54,40.44736372352877,0,2,262364,2.2713081767368988,0,1690,Healthy
48221,98,38.31898327922495,61,18,467704,3.551532969204751,36,183,Critical
22140,40,33.63790445087612,3,4,229354,2.428645345830613,0,1969,Healthy
43617,83,39.28295659110216,43,12,430451,3.2546479999030273,22,549,Degrading
33118,70,35.127421525380605,24,0,342737,2.7370365472706997,0,1197,Degrading
14479,32,28.498319335259236,0,0,155450,1.7270167472165456,4,2553,Healthy
10152,22,34.372218479103886,0,1,109705,2.020556361569971,4,2920,Healthy
46910,99,36.89723241476106,94,22,482209,3.3094073964034996,45,124,Critical
16912,35,35.5409750996518,0,0,175155,1.8831546031428053,11,2426,Healthy
10454,15,34.01752974160837,9,3,97404,1.7578654246950136,1,2882,Healthy
2834,4,32.34384500236983,3,0,46566,1.5901956080963144,0,3424,Healthy
30936,61,29.799477858674557,11,7,323677,2.6931127474672274,16,1335,Degrading
26321,53,32.45212543558917,23,0,242764,2.404028983465254,0,1777,Healthy
46647,94,45.24481276983056,59,13,460972,3.6515416615314353,27,245,Critical
36762,72,37.25061836597084,18,6,356663,3.170172407436031,0,927,Degrading
3029,6,38.62590579030066,0,0,30706,1.6227485499588765,0,3361,Healthy
415,8,23.280812141217897,0,3,13174,1.2361588258608538,0,3496,Healthy
38610,78,32.34485189544298,31,1,404782,3.4406850550300065,9,823,Degrading
45077,92,35.801990198409335,66,16,446162,3.571534015389061,31,262,Critical
27020,55,42.44239962353953,0,2,274208,2.622876647615406,6,1615,Healthy
37307,78,36.478412280983385,28,6,373664,3.1795722337214056,4,833,Degrading
46205,93,34.51685842318541,52,10,470611,3.584693335325808,17,329,Critical
23181,46,33.15747439056978,8,0,251065,1.9890643763474853,7,1933,Healthy
44341,86,37.821766250812445,56,9,444237,3.446504596914184,23,435,Critical
13604,30,27.595891552619612,6,0,136461,1.903372733849804,0,2620,Healthy
16436,29,38.31919958959473,0,0,141301,1.843595189487526,7,2506,Healthy
39235,73,27.973648514983108,13,0,365108,3.028462649566679,13,946,Degrading
9271,17,40.004590036214374,0,0,49664,1.522996806245286,0,3100,Healthy
20994,43,34.22851492065692,8,8,214181,2.3141719776224976,0,2035,Healthy
18536,38,22.867045295372534,14,0,196213,2.2097455841415683,7,2185,Healthy
23582,46,38.66316075561166,0,0,244567,2.231122459521361,0,1931,Healthy
8769,16,25.015924329373078,0,0,92849,1.4210320193838406,5,3040,Healthy
29186,59,35.743353086238585,10,3,315789,2.229463623841666,0,1423,Degrading
44065,90,42.26015378732883,51,10,449322,3.0702206278098654,19,361,Critical
14555,28,29.65850652256293,5,0,130935,1.6723099336872813,0,2615,Healthy
48168,97,43.90031690265501,88,14,483526,3.5485487049994355,27,154,Critical
50674,100,30.93490116644274,82,23,497655,3.924256320273325,36,32,Critical
27339,58,41.87099975443511,0,0,260584,2.389235047929426,0,1662,Healthy
41210,75,42.40048250131823,20,9,397259,2.876412480076333,12,817,Degrading
22347,45,39.74025955967228,4,8,228978,2.162369166869693,0,1956,Healthy
42450,88,37.21180866249679,42,11,436439,2.9685440998570205,13,513,Critical
35250,71,36.879076200402544,0,0,362372,2.776997875335022,0,970,Degrading
12125,26,37.28152056943299,0,1,116224,1.8411409071731553,7,2786,Healthy
10409,23,29.897583959981652,0,0,94283,1.8903097062731942,11,2868,Healthy
11257,23,25.55943068990949,0,3,106302,1.4773050008160926,0,2800,Healthy
2264,5,38.34503999359448,0,0,35075,1.6490183628714097,0,3389,Healthy
34909,70,36.479328826974715,25,0,343157,3.161173742421852,3,1116,Degrading
23248,46,39.88286843254365,18,2,238731,2.2757209781348275,0,2046,Healthy
42646,92,44.01555187105552,43,10,444026,3.106066174367439,16,388,Critical
24052,48,29.54309194893807,2,0,255245,2.590218198036708,4,1797,Healthy
32479,64,42.416482824805044,3,12,316697,2.816251295337439,1,1306,Degrading
22146,39,36.36733025775869,0,0,221892,2.3032920314238248,6,2033,Healthy
32397,65,37.37650918008308,2,3,318703,2.7430176183543997,1,1236,Degrading
48271,95,36.31307443926005,76,9,480960,3.2780264988682086,36,217,Critical
1067,4,34.960386617063605,4,5,3529,1.3313300355630027,0,3585,Healthy
3079,3,28.53477713071026,18,0,13626,1.4551991388940655,0,3462,Healthy
27306,51,24.161443844251806,17,0,275213,2.7024695898636324,0,1698,Healthy
5940,12,36.25934459241639,2,0,72298,1.352595799693777,0,3222,Healthy
12762,26,31.083826939238083,0,2,108758,1.856268247461322,3,2777,Healthy
2225,7,33.47145641964065,0,1,21191,1.0671723168877612,1,3457,Healthy
2364,7,32.052908568170864,12,1,16930,1.0758802979242734,0,3461,Healthy
2077,5,38.052967747794725,5,0,19603,1.0926704441510269,0,3564,Healthy
42125,86,40.52285847298993,43,15,442249,3.455344337924315,21,531,Critical
3448,6,35.055228252592016,0,1,27297,1.356315329878609,0,3460,Healthy
7976,17,23.785123043369957,4,0,96756,1.6399908462935366,2,2979,Healthy
12115,21,39.66315791229158,5,0,97845,1.82802723227936,0,2769,Healthy
16683,32,35.61047664897506,0,2,184178,2.139493920706025,3,2353,Healthy
32913,66,33.90150124022074,8,9,334868,2.6633382171220172,8,1220,Degrading
25602,56,41.094222079480076,0,5,268106,2.4329928234624454,3,1717,Healthy
42710,85,32.869427467155234,41,6,417577,3.3063961540233295,15,657,Degrading
20140,39,31.31308890469398,5,3,214066,2.263878689641757,3,2073,Healthy
30699,65,43.58105434782448,0,3,313540,2.9227928033834587,0,1387,Degrading
3764,12,28.221303375288517,8,0,68246,1.4714562345654219,0,3248,Healthy
13137,29,31.446658718804024,0,0,136901,1.641917751326635,0,2648,Healthy
2659,6,25.64358532136574,0,3,26430,1.5801864826141008,5,3470,Healthy
10062,14,30.754683817961812,0,0,87082,1.9039855142838906,0,3056,Healthy
29455,59,40.641535478735705,22,8,286785,2.6378017885417946,1,1491,Healthy
9699,23,25.847779426692057,0,0,116118,1.6160303407380912,2,2842,Healthy
28174,51,34.65105970159671,0,9,250134,2.6493976077184316,3,1797,Healthy
11178,18,30.572339399755503,12,3,101429,1.6074026082478743,10,2837,Healthy
31280,58,22.106396675727733,16,2,311144,3.044811447754662,7,1410,Degrading
24457,46,36.333264427644046,1,2,244847,2.8740265449940754,4,1820,Healthy
18915,38,29.746812054381696,16,0,182254,2.045289903289629,4,2273,Healthy
36079,65,30.929989581778663,24,0,357240,2.724449598485272,10,1084,Degrading
34402,69,37.99078053030484,8,0,351420,2.743650278245053,0,1211,Degrading
11297,20,26.032920891245137,0,0,122207,1.8841887668573527,0,2763,Healthy
31251,60,28.999443582561693,14,4,317047,2.730635586885293,10,1363,Degrading
24683,49,37.670305339310524,0,0,249631,2.434975727297371,0,1940,Healthy
1826,3,30.728687084171604,10,2,8746,1.181709958235483,0,3492,Healthy
3645,11,30.281512648318405,16,2,26487,1.407474456958531,0,3353,Healthy
48474,94,39.7934210559528,70,19,486357,3.7050061479085312,34,149,Critical
22193,46,44.543927476975945,22,0,219213,2.454328855702927,0,2001,Healthy
4397,7,37.41635407946467,0,3,37882,1.5866820751420017,3,3292,Healthy
6601,14,30.268103498483704,0,2,54991,1.4361553779774545,1,3227,Healthy
46834,94,39.45853660400009,46,17,467839,3.7808978534741056,23,137,Critical
42000,87,37.961225437547974,16,0,427578,3.3035843163554186,23,537,Degrading
11632,23,33.70979296226425,0,0,124284,1.4072385499445326,0,2800,Healthy
22265,45,30.17060719561183,0,8,221075,2.4507069277706495,0,2015,Healthy
38456,79,28.18835029909053,29,1,391005,3.0901121793590254,16,791,Degrading
15932,29,36.593330257376,0,0,162937,2.1993823875210112,6,2473,Healthy
5827,12,34.23515431048154,0,0,52138,1.3323620451547233,6,3215,Healthy
26784,52,36.33091640019187,10,0,283866,2.3866820934003767,0,1689,Healthy
8798,11,44.426229519565865,5,0,95874,2.0890260545568378,4,3064,Healthy
6526,14,26.12787561188842,0,0,60922,1.0254357373394793,0,3137,Healthy
41972,89,45.1649768746628,22,8,412139,3.0882033980988255,8,609,Degrading
6400,12,27.440514569367465,0,2,50176,1.7320530047880096,3,3230,Healthy
8183,16,29.18762448999461,0,8,80200,1.7168223915209562,0,3044,Healthy
20107,38,32.751832373486174,0,6,194515,2.1192511585746927,2,2140,Healthy
6119,16,36.15533289608247,0,0,78383,1.4138191157150426,0,3137,Healthy
29040,59,33.678250586264674,0,3,299298,2.82451426622748,4,1541,Healthy
36126,75,44.47603165383863,22,1,365769,3.098984793800544,1,942,Degrading
16822,33,44.09995256097326,10,5,173452,1.9702290849487258,0,2412,Healthy
48926,97,45.89755265555537,101,10,493252,3.595774632611839,38,70,Critical
28284,60,41.02754418205522,2,4,290870,2.9829514674505346,4,1465,Healthy
29110,56,40.98857606388205,4,4,281218,2.4160694713763133,2,1583,Healthy
43078,88,39.79024418268585,39,14,427161,3.2248556078641872,4,464,Critical
23465,41,27.562099328735847,16,1,225459,1.8637341615202614,0,2059,Healthy
14021,28,42.06487184931517,10,0,135409,2.4967493541164236,3,2616,Healthy
9442,19,34.76725096704142,0,0,103783,2.3059301242388988,4,2918,Healthy
8239,14,26.77684722133624,0,6,97050,1.55832187034869,6,3030,Healthy
48673,100,43.4677936994975,95,16,490768,3.5476609464035818,28,134,Critical
46776,94,31.48035229336844,72,2,455750,3.1973055657378926,36,201,Critical
40248,80,44.573720647244315,40,9,422258,3.7543795909808955,25,599,Degrading
26988,57,31.362549434376103,6,8,273421,2.590192300417652,0,1596,Healthy
40941,87,40.3253286368293,43,7,416309,3.1180692951884645,21,522,Critical
3329,3,24.125916290772032,0,0,11391,1.3480433337265911,1,3484,Healthy
23267,44,33.55442805100443,8,0,234647,2.3833520427187693,1,1982,Healthy
40475,81,29.079178707749232,24,5,383085,3.235014657112821,10,800,Degrading
27557,51,31.988012262587795,0,9,274692,2.51003605370672,6,1602,Healthy
48245,93,39.77591610694539,69,18,486302,3.6686412096803562,37,187,Critical
6658,9,31.576056844322746,0,12,58133,1.2118131192023387,0,3238,Healthy
21967,45,30.569701724484556,0,0,202814,2.130866929161668,4,2099,Healthy
0,1,30.5888282208848,4,4,8910,1.3156401915381397,0,3615,Healthy
41821,83,41.613904493026325,30,5,433245,3.3516513316352943,22,588,Degrading
43236,93,34.62159875012844,55,7,435443,3.418507063871771,22,495,Critical
5290,13,44.20023610406402,6,0,86259,1.3626824982322672,0,3088,Healthy
18065,36,42.569089930946234,0,0,176848,2.0936244178450005,1,2336,Healthy
45214,89,44.15913336832331,64,13,453801,3.3397135693826403,14,285,Critical
16521,32,31.3321467823858,0,4,147523,1.8521234413478287,1,2572,Healthy
24964,55,35.8611005925645,18,4,267351,2.6857051103501637,0,1679,Healthy
2627,4,27.82836418681215,0,0,36018,1.2935419437144646,0,3489,Healthy
25574,48,37.069425547775985,0,3,260884,2.2656676761312666,9,1891,Healthy
25364,49,41.25960559298235,5,5,261316,2.3431942406887907,5,1754,Healthy
24429,50,39.33272306133607,1,2,253909,2.3563095932005718,5,1828,Healthy
20223,40,28.5105332961071,0,0,192714,2.649439316148614,7,2101,Healthy
43910,91,35.64305003834147,56,8,438067,3.3127615708603466,25,399,Critical
13628,27,45.47155650135319,0,3,122502,1.9896746505297478,0,2687,Healthy
27851,52,36.81981688796577,18,5,283986,2.782880760187098,0,1684,Healthy
35544,71,32.86291655886644,31,3,373494,3.215259231086571,11,937,Degrading
5691,7,32.40575136677877,2,0,47575,1.1462735859757522,0,3319,Healthy
3029,7,36.92389225193983,0,1,31196,1.3367559068104298,0,3367,Healthy
45688,92,42.60707981611422,69,14,457074,3.5193210688041314,34,194,Critical
27196,54,34.30405698376091,7,7,271222,2.4951055895811454,0,1589,Healthy
40077,78,34.204615676536086,22,7,405569,3.13170547575212,5,786,Degrading
21772,44,23.527944938988085,0,0,232845,2.408631748086121,2,2029,Healthy
40465,79,36.51486648990327,12,3,410017,3.1267373704612513,14,628,Degrading
22889,49,33.125372134331414,0,8,219752,2.1357582018989603,0,1953,Healthy
11621,27,34.58666852739241,0,0,123171,1.9208547904724127,0,2810,Healthy
4299,10,31.006077241746965,13,0,31197,0.9869307908010845,0,3329,Healthy
12430,19,34.550097849844136,0,0,115346,1.7793485147671562,0,2796,Healthy
7408,19,32.25198021083298,0,0,74510,1.8791815240680139,0,3027,Healthy
10228,17,36.31930816427398,0,0,85959,1.81884092973722,0,2916,Healthy
25103,52,34.644471491369835,1,4,264631,2.470942947929812,0,1735,Healthy
10171,24,34.39002726678809,4,0,109603,1.634767419086268,0,2799,Healthy
44415,88,47.94918873519645,61,4,450998,3.499262844040068,33,292,Critical
33493,71,36.20883779041437,4,0,346346,2.9427308489645188,14,1130,Degrading
42774,86,39.29528200833089,58,10,429842,3.2678408140836055,17,533,Critical
22958,40,40.38862667023214,12,0,229365,2.422685332770794,0,1978,Healthy
7290,11,36.372757374400905,0,10,67540,1.2610240815097815,0,3168,Healthy
28912,53,38.02504428988918,10,5,273926,2.6256494695165267,3,1635,Healthy
21777,46,33.99827170302168,4,4,241729,2.4285188293386275,7,1886,Healthy
2381,3,26.9617418096034,12,3,0,1.1633714508158965,0,3489,Healthy
10438,21,31.980430092386243,0,0,108681,1.528968959804722,6,2957,Healthy
48441,98,36.70785038676783,82,15,480982,3.687084290299268,29,166,Critical
27710,61,34.87957673946608,2,0,313742,2.760715385241171,0,1548,Healthy
33753,63,41.734358512349246,8,6,323512,2.447237043404144,0,1298,Degrading
12084,24,35.92002250635369,11,3,126213,1.6177710794653752,0,2732,Healthy
7264,13,41.427106156565486,0,0,69393,1.6465145982265434,0,3110,Healthy
38950,76,33.76313145244414,11,0,381009,3.3538035721597463,5,947,Degrading
4771,10,29.210129289908586,0,5,48665,1.1386272179458576,3,3332,Healthy
20470,42,35.26205423166189,0,0,216943,2.247323450368558,4,2184,Healthy
45467,88,37.92450522389423,67,7,453406,3.2813687305362618,18,335,Critical
23217,44,36.99194255669931,19,0,233712,2.542667469564691,0,1978,Healthy
47640,93,40.481107161913776,73,19,481150,3.505158154384917,23,237,Critical
5779,11,28.24186233267655,0,6,59584,1.1113089336836408,0,3317,Healthy
32533,64,27.88354925343875,5,1,298414,2.7181275172166424,8,1341,Degrading
24044,47,27.36783233651662,0,0,244967,2.533459623329585,0,1952,Healthy
26276,54,41.439560841990044,0,3,246300,2.2379902012298096,2,1813,Healthy
7284,11,31.59429533453096,0,0,80309,1.4392576792160772,0,3150,Healthy
12179,26,38.56839562791137,20,1,135004,1.7593301172644766,0,2693,Healthy
48287,96,42.78448845415133,89,15,486610,3.5093619003113297,35,39,Critical
31032,63,42.53277997101848,4,0,309257,2.758651639988678,1,1407,Degrading
40764,82,36.81534512513353,35,0,401868,3.57546516362139,9,666,Degrading
33177,62,29.859164365932237,0,3,338310,2.863672613960006,3,1193,Degrading
5443,10,38.00569784046013,0,0,50661,1.237875260590206,0,3260,Healthy
27359,54,37.89972444774764,12,0,272176,2.108304642174002,1,1634,Healthy
21854,44,32.64600742401639,0,4,215452,2.3791199592931704,0,2037,Healthy
2590,10,22.873689855337407,28,0,35037,1.2510541001303466,0,3384,Healthy
29275,58,33.9550472169806,5,5,274420,2.4968310636048825,5,1619,Healthy
48800,92,53.52034230142293,50,12,455034,3.9303140310722715,29,199,Critical
2553,10,29.131128995655814,5,0,24052,1.2578544364421225,0,3550,Healthy
26962,56,34.78349782105296,0,0,273591,2.609966944788491,5,1653,Healthy
30468,55,39.46255542477069,0,2,289588,2.6573873373374393,3,1452,Degrading
33722,68,46.18065547931132,2,0,346628,2.9813202258337324,9,1161,Degrading
21996,37,31.088805197733823,5,0,187324,1.7865092946054544,4,2157,Healthy
22393,49,30.400670750172022,9,0,258350,2.232945006682852,0,1855,Healthy
15220,33,39.23646914806913,0,0,149148,1.854115246223702,0,2498,Healthy
14314,26,25.996168375855447,12,2,157475,2.0557971118562186,0,2632,Healthy
20841,45,26.86909830463534,0,9,211200,2.1260332928660617,0,2043,Healthy
44300,88,44.6414649508575,56,17,472628,3.6890259611335456,22,239,Critical
25171,49,40.27239190053321,0,0,246822,1.8630154258205174,10,1808,Healthy
21145,43,33.61353457011197,2,0,200046,2.4699642621619358,2,2101,Healthy
33923,69,37.494030257811616,17,3,316852,2.699737303445467,8,1214,Degrading
42100,81,35.536118705349026,43,11,411682,3.2607511779035425,12,681,Degrading
36709,75,29.38313186388192,28,15,351098,3.1758182509626955,7,944,Degrading
42993,85,32.911152689849786,18,1,415954,3.3279724964186257,12,603,Degrading
34669,70,40.05226801023686,9,13,343842,3.380901153477951,6,1039,Degrading
27032,54,31.437874691862888,7,1,282382,2.499722960276275,0,1685,Healthy
37455,77,40.57857486513625,20,6,363172,3.390435869528303,18,937,Degrading
21037,45,36.66750693140077,9,5,196492,2.305010859763662,0,2117,Healthy
34152,67,30.85113622845972,0,0,325706,2.7660357763626706,4,1228,Degrading
10356,23,37.950228176409084,0,0,124902,1.8407774176108995,10,2778,Healthy
22327,44,36.4004866712571,27,0,217039,2.324402129042608,6,1997,Healthy
2773,4,27.05004405240914,0,0,23043,1.3710794089314677,9,3425,Healthy
28566,60,40.00461009532489,15,7,317924,2.608301359434504,3,1477,Healthy
36653,77,42.0886008358012,9,9,392840,3.3814783606124674,7,840,Degrading
